killID,killmail_id,killmail_time,solar_system_id,zkb.locationID,zkb.hash,zkb.fittedValue,zkb.totalValue,zkb.points,zkb.npc,zkb.solo,zkb.awox,zkb.href,victim.alliance_id,victim.character_id,victim.corporation_id,victim.damage_taken,victim.position.x,victim.position.y,victim.position.z,victim.ship_type_id,attacker.alliance_id,attacker.character_id,attacker.corporation_id,attacker.damage_done,attacker.final_blow,attacker.security_status,attacker.ship_type_id,attacker.weapon_type_id,attacker.faction_id,victim.faction_id,war_id,moon_id
85935388,85935388,2020-07-27T08:23:41Z,30003109,40197484,b85d344f6957f19bae8ae67f287109e0b97f9408,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935388/b85d344f6957f19bae8ae67f287109e0b97f9408/,1354830081.0,93423293.0,98530579,461,-3250826253158.7563,-377134416756.012,-13913615764500.5,33328,498125261.0,96541111.0,98294509.0,306,True,5.0,32878.0,27387.0,,,,
85935301,85935301,2020-07-27T08:14:14Z,30003797,40240577,e40d586e5abf53d267498a5a1d8cdd14391fc1f8,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935301/e40d586e5abf53d267498a5a1d8cdd14391fc1f8/,,2116422345.0,98649920,418,653269408535.5555,340875026129.823,36824677629.93006,670,,2117155891.0,1000181.0,418,True,-1.0,594.0,3178.0,500004.0,500001.0,,
85935221,85935221,2020-07-27T08:07:35Z,32000199,0,e2b3a27b0eb6bb81eb33e9be6db3f34807223a24,17049276.63,45973030.13,1,True,False,False,https://esi.evetech.net/v1/killmails/85935221/e2b3a27b0eb6bb81eb33e9be6db3f34807223a24/,99009764.0,2114348298.0,98583458,0,-14959316802051.18,-14959788703165.445,-14959788703689.332,628,,,,0,True,0.0,47465.0,,500021.0,,,
85935230,85935230,2020-07-27T08:08:19Z,32000199,0,c5bdba392a99f7526bf6da04a7ac44f3ac9573e7,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935230/c5bdba392a99f7526bf6da04a7ac44f3ac9573e7/,99009764.0,2114348298.0,98583458,0,-14959316801861.98,-14959788703354.645,-14959788703500.133,670,,,,0,True,0.0,47465.0,,500021.0,,,
85935231,85935231,2020-07-27T08:08:19Z,32000199,0,e9a56a8627f8c994d7b908b74ee6b6a6fbccf51b,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935231/e9a56a8627f8c994d7b908b74ee6b6a6fbccf51b/,99009764.0,2114248573.0,98583458,0,-14959316805237.53,-14959788715250.89,-14959788658370.807,670,,,,0,True,0.0,47465.0,,500021.0,,,
85935218,85935218,2020-07-27T08:07:34Z,32000060,0,2bfe27385eac239e37feffdc3bdba2dbdfe67eea,16624218.58,41989862.41,1,True,False,False,https://esi.evetech.net/v1/killmails/85935218/2bfe27385eac239e37feffdc3bdba2dbdfe67eea/,,2113583127.0,1000107,0,-14959474143507.39,-14959788699430.328,-14959788634761.725,626,,,,0,True,0.0,47465.0,,500021.0,,,
85935237,85935237,2020-07-27T08:08:46Z,32000060,0,c76fe8cabe9ac2ae9362008e18e26d59b5e0e0b9,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935237/c76fe8cabe9ac2ae9362008e18e26d59b5e0e0b9/,,2113583127.0,1000107,0,-14959474143386.39,-14959788699309.328,-14959788634640.725,670,,,,0,True,0.0,47465.0,,500021.0,,,
85935124,85935124,2020-07-27T07:57:43Z,32000060,0,9ae509eefaf406c2e4d088f96176cf38cc6f3460,17449969.71,72880085.84,10,False,False,False,https://esi.evetech.net/v1/killmails/85935124/9ae509eefaf406c2e4d088f96176cf38cc6f3460/,,855437290.0,252826477,14988,-14959474086594.484,-14959788634706.63,-14959788682783.605,2006,,2113583127.0,1000107.0,938,True,4.9,626.0,2175.0,,,,
85935363,85935363,2020-07-27T08:20:30Z,30003109,40197484,b034ace83c0bcbafc167d35da44ce4abc3d02551,1430612.86,1499317.87,7,False,True,False,https://esi.evetech.net/v1/killmails/85935363/b034ace83c0bcbafc167d35da44ce4abc3d02551/,498125261.0,2112486199.0,728517421,2323,-3250826276660.417,-377134473953.6187,-13913615401692.688,655,1354830081.0,2114694337.0,98370861.0,2323,True,5.0,12038.0,24527.0,,,,
85935179,85935179,2020-07-27T08:03:46Z,32000060,0,c3dfe4497eb29eb781695b7cef8eb1af0f2677a7,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935179/c3dfe4497eb29eb781695b7cef8eb1af0f2677a7/,,855437290.0,252826477,461,-14959474086742.355,-14959788634854.506,-14959788682931.475,670,,2113583127.0,1000107.0,461,True,4.9,626.0,2175.0,,,,
85935333,85935333,2020-07-27T08:17:17Z,30003993,40252752,7c89474616d0ace0638baae46818a5a6483232d5,15749813.53,19085195.3,10,False,False,False,https://esi.evetech.net/v1/killmails/85935333/7c89474616d0ace0638baae46818a5a6483232d5/,1354830081.0,2114568208.0,98190062,32295,18516490681.67964,15677521959.16456,-130370717447.37445,626,,1857625571.0,98496117.0,8147,True,2.6,17843.0,3130.0,,,,
85935338,85935338,2020-07-27T08:17:39Z,30003993,40252752,1a0b342d7ad9141dcc595e247b5d77a0725c356d,111488804.24,111488804.24,1,False,False,False,https://esi.evetech.net/v1/killmails/85935338/1a0b342d7ad9141dcc595e247b5d77a0725c356d/,1354830081.0,2114568208.0,98190062,454,18516490378.95015,15677522049.377947,-130370717534.13965,670,,1857625571.0,98496117.0,454,True,2.6,17843.0,2446.0,,,,
85935381,85935381,2020-07-27T08:23:05Z,30003109,40197484,357267d0691e564882871d2964550cc1ee72de3a,31816737.3,45100942.22,21,False,True,False,https://esi.evetech.net/v1/killmails/85935381/357267d0691e564882871d2964550cc1ee72de3a/,,92249423.0,1000006,1312,-3250826051240.2144,-377134332649.6113,-13913615632470.695,11198,498125261.0,1700284711.0,98420562.0,1312,True,-2.3,11176.0,27333.0,,,,
85935316,85935316,2020-07-27T08:15:48Z,30003980,40251922,184a4ac9792524a90e1ef7d6d36056f319e30db3,2753337.63,27987218.62,1,False,False,False,https://esi.evetech.net/v1/killmails/85935316/184a4ac9792524a90e1ef7d6d36056f319e30db3/,498125261.0,97080981.0,1018389948,4340,10612119955.64849,-1881182265.7147856,-36415084275.33225,593,1354830081.0,96392074.0,98190062.0,3703,True,5.0,29984.0,3082.0,,,,
85935319,85935319,2020-07-27T08:16:10Z,30003109,40197484,fadb8e15900299c59a06884d3ffe95ef4df4ea98,1520.78,2039.54,1,False,False,False,https://esi.evetech.net/v1/killmails/85935319/fadb8e15900299c59a06884d3ffe95ef4df4ea98/,498125261.0,95128298.0,1018389948,550,-3250826366081.116,-377134448201.3232,-13913615571291.41,606,1354830081.0,662504539.0,679900455.0,550,True,1.5,12034.0,24519.0,,,,
85935335,85935335,2020-07-27T08:17:32Z,30003135,50009871,90df2d6a8dda768f7d2ab1a62dd17b8ef97366d3,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85935335/90df2d6a8dda768f7d2ab1a62dd17b8ef97366d3/,99007629.0,2116102477.0,98621194,11147,-2870216894184.368,533136873344.9522,-1006215038550.0624,12198,498125261.0,2113796405.0,1018389948.0,9300,True,-1.3,641.0,9678.0,,,,
85935378,85935378,2020-07-27T08:22:43Z,30003109,40197484,4692f29e47d8f154312bc5a19e1fb8e558a4f96c,32908464.68,57296039.03,1,False,False,False,https://esi.evetech.net/v1/killmails/85935378/4692f29e47d8f154312bc5a19e1fb8e558a4f96c/,1354830081.0,93423293.0,98530579,2999,-3250826253181.306,-377134416778.562,-13913615764477.953,12038,498125261.0,96541111.0,98294509.0,251,True,5.0,32878.0,27387.0,,,,
85935161,85935161,2020-07-27T08:01:44Z,30003135,50009871,d943340ed337d1e2b553cd8bcafe629b749334f6,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935161/d943340ed337d1e2b553cd8bcafe629b749334f6/,99005874.0,1374953782.0,98623732,461,-2870216872195.28,533136868742.4943,-1006215027201.2708,670,99007629.0,2116102477.0,98621194.0,461,True,3.3,22456.0,2881.0,,,,
85935154,85935154,2020-07-27T08:00:22Z,30003135,50009871,aaa93e59e2cdbca5821922f8eb91f5f5afb567e2,12833874.54,72765601.15,9,False,True,False,https://esi.evetech.net/v1/killmails/85935154/aaa93e59e2cdbca5821922f8eb91f5f5afb567e2/,99005874.0,1374953782.0,98623732,5043,-2870216872085.28,533136868632.4943,-1006215027091.2708,42685,99007629.0,2116102477.0,98621194.0,5043,True,3.3,22456.0,2881.0,,,,
85935353,85935353,2020-07-27T08:19:00Z,30045345,40349872,a2581fa48bc9777a1188576c3bbb5df17c74e014,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935353/a2581fa48bc9777a1188576c3bbb5df17c74e014/,,96487687.0,1000107,418,-671374445183.85,-43580564053.44519,-336035064805.8496,670,99001634.0,95568362.0,1126669495.0,418,True,-4.1,17841.0,3074.0,500004.0,,,
85935154,85935154,2020-07-27T08:00:22Z,30003135,50009871,aaa93e59e2cdbca5821922f8eb91f5f5afb567e2,12833874.54,72765601.15,9,False,True,False,https://esi.evetech.net/v1/killmails/85935154/aaa93e59e2cdbca5821922f8eb91f5f5afb567e2/,99005874.0,1374953782.0,98623732,5043,-2870216872085.28,533136868632.4943,-1006215027091.2708,42685,99007629.0,2116102477.0,98621194.0,5043,True,3.3,22456.0,2881.0,,,,
85935161,85935161,2020-07-27T08:01:44Z,30003135,50009871,d943340ed337d1e2b553cd8bcafe629b749334f6,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935161/d943340ed337d1e2b553cd8bcafe629b749334f6/,99005874.0,1374953782.0,98623732,461,-2870216872195.28,533136868742.4943,-1006215027201.2708,670,99007629.0,2116102477.0,98621194.0,461,True,3.3,22456.0,2881.0,,,,
85935340,85935340,2020-07-27T08:17:43Z,30045345,40349872,ad8ed82130872475cdf937475a79e9212a9be9c4,653166.27,739552.48,10,False,True,False,https://esi.evetech.net/v1/killmails/85935340/ad8ed82130872475cdf937475a79e9212a9be9c4/,,96487687.0,1000107,18228,-671374445592.1935,-43580563951.9826,-336035064717.68896,594,99001634.0,95568362.0,1126669495.0,18228,True,-3.5,17841.0,3074.0,500004.0,,,
85935353,85935353,2020-07-27T08:19:00Z,30045345,40349872,a2581fa48bc9777a1188576c3bbb5df17c74e014,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935353/a2581fa48bc9777a1188576c3bbb5df17c74e014/,,96487687.0,1000107,418,-671374445183.85,-43580564053.44519,-336035064805.8496,670,99001634.0,95568362.0,1126669495.0,418,True,-4.1,17841.0,3074.0,500004.0,,,
85935322,85935322,2020-07-27T08:16:19Z,30003109,40197484,cbb9e0eaf7b80566554623163972a1984daa8bb3,24664829.19,25406749.42,3,False,True,False,https://esi.evetech.net/v1/killmails/85935322/cbb9e0eaf7b80566554623163972a1984daa8bb3/,498125261.0,1518048694.0,98210135,1330,-3250826120609.6924,-377134400831.2919,-13913615407067.695,11184,1354830081.0,93423293.0,98530579.0,1330,True,1.4,12038.0,27339.0,,,,
85935290,85935290,2020-07-27T08:13:33Z,30001364,40086919,3bae9bc08476b15f6a82ac831d585a7a1eeb40c7,6579966.67,6579966.67,1,False,False,False,https://esi.evetech.net/v1/killmails/85935290/3bae9bc08476b15f6a82ac831d585a7a1eeb40c7/,99009268.0,2117233455.0,98631684,50070,-859668457954.6818,-2570103029514.017,-277048192313.3877,33475,99009806.0,96636811.0,98582239.0,50070,True,1.9,29984.0,2679.0,,,,
85935346,85935346,2020-07-27T08:18:21Z,30003136,50009931,05d46771f5b3f103261733390f340e9c4da7532e,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935346/05d46771f5b3f103261733390f340e9c4da7532e/,99007629.0,2113665646.0,98621194,458,113510542259.62434,2060796379.2174075,218477551539.95413,670,498125261.0,92626202.0,98412460.0,458,True,5.0,11202.0,3178.0,,,,
85935347,85935347,2020-07-27T08:18:23Z,31000171,40359678,8fe05b5279ffcc4f0f4016d7fc2586b0becf8915,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935347/8fe05b5279ffcc4f0f4016d7fc2586b0becf8915/,99009695.0,2115948422.0,98631375,431,-202250649844.322,-110481901745.52873,18146919807.60364,670,99007828.0,2113407243.0,98555370.0,431,True,-0.1,33468.0,2488.0,,,,
85935304,85935304,2020-07-27T08:14:28Z,31001134,40409745,db6689e4f946e8d9b08266f7d8096b20c93bd369,32571158.96,44229501.18,1,False,False,False,https://esi.evetech.net/v1/killmails/85935304/db6689e4f946e8d9b08266f7d8096b20c93bd369/,99009847.0,2116591623.0,98624346,5330,-130543773186.8558,91308670965.4612,372654752349.1574,17476,99009511.0,94876849.0,98380820.0,1894,True,4.5,34317.0,3033.0,,,,
85935318,85935318,2020-07-27T08:15:52Z,31001134,40409745,71a739ef7b9fbcb025cfb58a8e3eeab1c0ae9eff,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935318/71a739ef7b9fbcb025cfb58a8e3eeab1c0ae9eff/,99009847.0,2116591623.0,98624346,439,-130543773466.25575,91308670686.06122,372654752069.7574,670,99009511.0,94876849.0,98380820.0,439,True,4.5,34317.0,3033.0,,,,
85934353,85934353,2020-07-27T06:38:09Z,30003029,40192308,6fd25fd0e665a9827a0fcd8b4154604313bbe228,589548237.67,607862701.23,1,False,False,False,https://esi.evetech.net/v1/killmails/85934353/6fd25fd0e665a9827a0fcd8b4154604313bbe228/,,,98614995,7154484,12337071105900.96,-1782518413157.4023,-3220029537491.112,35835,,2114299746.0,98520860.0,3650680,True,-0.3,24692.0,34276.0,,,686107.0,
85935332,85935332,2020-07-27T08:17:05Z,31000171,40359678,45020797c7e99b2e5cc9b0dda12ad185853fcca6,601093.71,1427072.81,1,False,True,False,https://esi.evetech.net/v1/killmails/85935332/45020797c7e99b2e5cc9b0dda12ad185853fcca6/,99009695.0,2115948422.0,98631375,940,-202250649882.822,-110481901707.02873,18146919846.10364,605,99007828.0,2113407243.0,98555370.0,940,True,-0.1,33468.0,2488.0,,,,
85935276,85935276,2020-07-27T08:12:09Z,30045319,40348352,4a1791cb57bad9b37fc91c5bfd70454ba98d8eb8,29534852.84,47916719.61,1,True,False,False,https://esi.evetech.net/v1/killmails/85935276/4a1791cb57bad9b37fc91c5bfd70454ba98d8eb8/,99009289.0,2115693482.0,98635489,2627,-825425737027.7722,-27015549723.374096,2125145412972.376,11176,,,1000134.0,2627,True,0.0,43601.0,,,,,
85935267,85935267,2020-07-27T08:11:41Z,30005202,50002749,24e6bed535d2cd418b72aadaef0894ce7f3807af,1306983.9,1492154.71,14,False,True,False,https://esi.evetech.net/v1/killmails/85935267/24e6bed535d2cd418b72aadaef0894ce7f3807af/,,2117258746.0,1000044,2432,-1690672850219.1538,5235621263189.394,2161588591564.2224,32876,1727758877.0,966516118.0,1282059165.0,2432,True,0.8,11184.0,3041.0,,,,
85935269,85935269,2020-07-27T08:11:51Z,30005202,50002749,c85ee0671e1ff8afe23ab7248762dd7ec4518dd6,73395.12,73395.12,1,False,False,False,https://esi.evetech.net/v1/killmails/85935269/c85ee0671e1ff8afe23ab7248762dd7ec4518dd6/,,2117258746.0,1000044,405,-1690672850508.9587,5235621263126.052,2161588591729.6885,670,1727758877.0,966516118.0,1282059165.0,405,True,0.8,11184.0,3041.0,,,,
85935278,85935278,2020-07-27T08:12:22Z,30004999,40316649,958c63654333e34bbaad141a13181cfc4fe9560a,200497.43,200497.43,1,False,True,False,https://esi.evetech.net/v1/killmails/85935278/958c63654333e34bbaad141a13181cfc4fe9560a/,,2115903990.0,1000180,1146,-60291806758.085785,55683316589.99884,-15048379655.983757,592,1727758877.0,1377935050.0,1282059165.0,1146,True,-10.0,37456.0,2456.0,,500001.0,,
85935393,85935393,2020-07-27T08:24:54Z,30002905,50006835,c19f19c9f6ae6e74fc18afca5c1dbf98e7c3bfba,3159083.78,3159083.78,1,False,False,True,https://esi.evetech.net/v1/killmails/85935393/c19f19c9f6ae6e74fc18afca5c1dbf98e7c3bfba/,99009865.0,2114830954.0,98228242,47093,-794645584336.3912,-121997342343.0182,428096779997.4653,12199,99009865.0,2116513376.0,98228242.0,47093,True,0.1,35683.0,3178.0,,,,
85935296,85935296,2020-07-27T08:13:54Z,30001985,50003969,6b3e6fd5c3d0739b11bb43ee0227c01ecf6967d4,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935296/6b3e6fd5c3d0739b11bb43ee0227c01ecf6967d4/,,2113492686.0,98144298,435,-17918976184.584732,-2293800438.733867,4312280774445.2817,670,99001317.0,96830902.0,604035876.0,435,True,5.0,3756.0,3146.0,,,,
85935321,85935321,2020-07-27T08:16:16Z,31000851,40395424,ec9e0d477a36a29461cce49d2304a2159c079e7e,1441966.84,16673483.21,1,False,True,False,https://esi.evetech.net/v1/killmails/85935321/ec9e0d477a36a29461cce49d2304a2159c079e7e/,,2116476963.0,98450945,855,-230499286899.8185,-138274444876.6461,-25594428211.505142,586,99002253.0,92906425.0,98024338.0,855,True,0.0,29988.0,3146.0,,,,
85935379,85935379,2020-07-27T08:22:44Z,30002905,50006835,0b84a29588504d39111f54bd10868f4e814e6a0f,3159083.78,3159083.78,1,False,False,True,https://esi.evetech.net/v1/killmails/85935379/0b84a29588504d39111f54bd10868f4e814e6a0f/,99009865.0,2114830954.0,98228242,47760,-794645650845.8022,-121997350999.54785,428096941859.6434,12199,99009865.0,2116513376.0,98228242.0,47760,True,0.1,35683.0,3178.0,,,,
85935339,85935339,2020-07-27T08:17:41Z,31000851,40395424,84e8f46cbc81cfc6de593cb73478ca98575cae89,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935339/84e8f46cbc81cfc6de593cb73478ca98575cae89/,,2116476963.0,98450945,428,-230499286877.9037,-138274444898.70718,-25594428189.827225,670,99002253.0,92906425.0,98024338.0,428,True,0.0,29988.0,3146.0,,,,
85935329,85935329,2020-07-27T08:16:53Z,30003109,40197484,5c48e7ac0af1c07c615b835ffa9bf94ba398a9f0,29725841.23,37176209.41,2,False,False,False,https://esi.evetech.net/v1/killmails/85935329/5c48e7ac0af1c07c615b835ffa9bf94ba398a9f0/,498125261.0,95158413.0,98515207,1592,-3250826248283.156,-377134647815.1724,-13913615396336.365,11198,1354830081.0,2115753616.0,1297657426.0,660,True,-1.3,33468.0,2205.0,,,,
85935103,85935103,2020-07-27T07:55:49Z,31001288,40418165,43c1f52751f3eb3e6e86b3f58a08d21aaddde84b,0.01,0.01,1,True,False,False,https://esi.evetech.net/v1/killmails/85935103/43c1f52751f3eb3e6e86b3f58a08d21aaddde84b/,,,1000148,16418115,-366501134336.0,-40901623808.0,-379321647104.0,4318,99010088.0,2117002477.0,98593977.0,16418115,True,3.2,47271.0,47923.0,,,,
85935292,85935292,2020-07-27T08:13:38Z,32000137,0,2b0659bbbb3e48668fed63737694c927509d85d9,2080951.01,6579666.34,1,True,False,False,https://esi.evetech.net/v1/killmails/85935292/2b0659bbbb3e48668fed63737694c927509d85d9/,,2116465777.0,98571607,0,-14959356173823.795,-14959788677679.24,-14959788703566.348,597,,,,0,True,0.0,47465.0,,500021.0,,,
85935303,85935303,2020-07-27T08:14:20Z,32000137,0,b294209432ca3d320ff68683ea63af1315b7d0ec,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935303/b294209432ca3d320ff68683ea63af1315b7d0ec/,,2116465777.0,98571607,0,-14959356173786.395,-14959788677641.84,-14959788703603.748,670,,,,0,True,0.0,47465.0,,500021.0,,,
85934005,85934005,2020-07-27T05:59:05Z,30002059,40131347,09f462fdbfeb304c884f7b611414737ed4dc5d98,2994985.05,11384633.72,12,False,True,False,https://esi.evetech.net/v1/killmails/85934005/09f462fdbfeb304c884f7b611414737ed4dc5d98/,,1203787394.0,98651201,2435,-156582488854.02966,-244772990263.1148,196643402190.2172,587,,96015918.0,98602145.0,2435,True,-1.7,585.0,2977.0,500002.0,,,
85935392,85935392,2020-07-27T08:24:13Z,30003729,50004021,d633f0aab770b881de3efdf7359cb5c2176310c0,68879251.82,102331384.38,2,False,False,False,https://esi.evetech.net/v1/killmails/85935392/d633f0aab770b881de3efdf7359cb5c2176310c0/,982284363.0,1253885494.0,1696098108,34066,544325658600.1135,1271090645358.6963,3400342254509.83,16229,99002930.0,1050726081.0,98401444.0,793,True,2.8,17920.0,3057.0,,,,
85935327,85935327,2020-07-27T08:16:45Z,30003136,50009931,7978c8dc89f508a614972794ed9a86f8a7fbf1ac,34171897.43,43177785.79,4,False,True,False,https://esi.evetech.net/v1/killmails/85935327/7978c8dc89f508a614972794ed9a86f8a7fbf1ac/,498125261.0,1453939427.0,1673385956,2965,113510539517.37888,2060800940.566114,218477550236.04385,11186,99007629.0,2113665646.0,98621194.0,2965,True,3.9,33818.0,27371.0,,,,
85935399,85935399,2020-07-27T08:25:54Z,30003729,50004021,fdb03bf6b62723acf419712eb82d2d4d407787a1,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935399/fdb03bf6b62723acf419712eb82d2d4d407787a1/,982284363.0,1253885494.0,1696098108,461,544325658815.7134,1271090645143.0962,3400342254294.23,670,99002930.0,846874747.0,98002209.0,461,True,-5.2,622.0,2913.0,,,,
85934021,85934021,2020-07-27T06:00:48Z,30002059,40131347,8fbadac02e936e6a2950aedbd4829982c004c339,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934021/8fbadac02e936e6a2950aedbd4829982c004c339/,,1203787394.0,98651201,447,-156582487892.75302,-244772989810.0832,196643402530.3592,670,,96015918.0,98602145.0,447,True,-1.7,585.0,2977.0,500002.0,,,
85934152,85934152,2020-07-27T06:15:22Z,30002057,40131260,701d6f7cd28684365f14536483702c1e3d19d6b1,340348.25,340847.61,1,False,True,False,https://esi.evetech.net/v1/killmails/85934152/701d6f7cd28684365f14536483702c1e3d19d6b1/,,2117045748.0,1000179,1455,852449038012.4552,72473668102.37848,-203320199608.91296,591,,96015918.0,98602145.0,1455,True,-1.7,29990.0,2969.0,500002.0,500003.0,,
85934380,85934380,2020-07-27T06:40:29Z,30002059,40131346,2ef5ad5bb2f3faaca989481ffca2058ec7867ece,764552.69,1352742.18,9,False,True,False,https://esi.evetech.net/v1/killmails/85934380/2ef5ad5bb2f3faaca989481ffca2058ec7867ece/,,2117202960.0,1000180,1721,-93321952740.30724,30399521026.21683,58192048922.83831,593,,96015918.0,98602145.0,1721,True,-1.7,33468.0,2456.0,500002.0,500001.0,,
